CLICK_DATE|EVENT_ID|USER_ID|USERAGENT|BROWSER_VENDOR BROWSER_NAME - VERSION|HARDWARE_MODEL|ACCOUNT_ID|TIMING|PPC|DATE
2021-03-25 07:28:53|bbd76201ff63c6df5e80cebd|10546|Mozilla/5.0 (Linux; Android 4.4.4; XT1080 Build/SU6-7.7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Mobile Safari/537.36|Google Chrome Mobile-68|XT1080|63448.0|20|0.13|2021-03-25
2021-03-25 00:52:05|c0a4de909e18ccaea2ade47b|10902|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|801.0|25|0.0|2021-03-25
2021-03-25 07:45:51|db6a611596d7c830486a1e1b|10952|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|7|0.0|2021-03-25
2021-03-25 05:08:16|ebc362a2d5abe81a4cf10d47|10951|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|NULL|6|0.0|2021-03-25
2021-03-25 05:04:39|17010964c206d6f3c7b4f779|11210|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|63448.0|6|0.13|2021-03-25
2021-03-25 05:10:55|b01a8d65934cd471c627319c|10249|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|63801.0|5|0.0|2021-03-25
2021-03-25 05:10:59|b98683ba1a572831847b2624|10784|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|6|0.0|2021-03-25
2021-03-25 00:44:52|7489f8bca3c707e13487d640|10928|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|13|0.0|2021-03-25
2021-03-25 01:51:02|c3533d05021e89d3b6d822ac|10558|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|9|0.0|2021-03-25
2021-03-25 01:51:36|0a63365b3c69be6b3cac313c|10521|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|4|0.0|2021-03-25
2021-03-25 01:56:36|68bd430b92406c314332d6e5|10928|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|NULL|15|0.0|2021-03-25
2021-03-24 22:34:34|ae17be8d264277dda04076f4|10951|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|16|0.0|2021-03-24
2021-03-24 22:33:23|938e055ecb19a10bb0e4046d|10935|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|63448.0|17|0.0|2021-03-24
2021-03-24 22:11:57|cb6d52c464075812e79f3a8a|10828|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|13|0.0|2021-03-24
2021-03-25 08:26:57|43afa8eafdd2fbeeb9ab58d3|10945|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|63448.0|20|0.0|2021-03-25
2021-03-25 08:28:09|87ee00f234f8a5664a52fef2|10046|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|63448.0|19|0.13|2021-03-25
2021-03-25 08:28:27|7b4dc0cd5cf53e6f83e3d99b|10380|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|63448.0|16|0.0|2021-03-25
2021-03-25 04:44:32|6329300bd02a8845e7fceb5c|10928|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|4|0.0|2021-03-25
2021-03-25 04:36:13|caf8b3abd478feadae6e9e7d|11210|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|63448.0|5|0.0|2021-03-25
2021-03-25 04:36:31|86b07118fd81e5e9e4443b47|11210|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|63448.0|28|0.0|2021-03-25
2021-03-25 04:42:02|045d5a1557ae33f6eac28c04|11210|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|63448.0|6|0.18|2021-03-25
2021-03-25 04:18:55|0b62b5c25c466b86a5ec0ab6|10784|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|48109.0|10|0.0|2021-03-25
2021-03-25 07:25:27|a28059781aa6351353dcbcab|10875|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|63449.0|10|0.0|2021-03-25
2021-03-25 04:33:08|47b24b50d15b820af9bbaf20|10928|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|63450.0|10|0.0|2021-03-25
2021-03-25 03:13:57|5659926ff8ea4f0a96e0c685|10935|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|7|0.0|2021-03-25
2021-03-25 04:47:34|9cb25722e0b5704b9e1314e4|10951|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|9|0.0|2021-03-25
2021-03-25 04:49:29|8f1d9823b7c20ec55386d376|10953|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|58201.0|7|0.0|2021-03-25
2021-03-25 04:52:05|0015c37ee5f36b821dbd6230|10828|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|8|0.0|2021-03-25
2021-03-25 03:06:21|a74a516b07d2c171e884ea68|10648|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|63448.0|19|0.0|2021-03-25
2021-03-25 06:00:06|fb7955629c0dea3b8a44360a|10875|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|6|0.0|2021-03-25
2021-03-25 06:03:29|4eb923b9a570cd894d74e54f|10901|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|8|0.0|2021-03-25
2021-03-25 06:03:37|5e5c875e15d917b7315f11f0|10850|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|801.0|16|0.0|2021-03-25
2021-03-25 08:38:08|ef9718a776902da9e1e28bee|10917|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|827.0|9|0.0|2021-03-25
2021-03-24 21:12:42|90e1fd2b576ff3a401427941|10960|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|63449.0|8|0.0|2021-03-24
2021-03-25 01:30:27|4a1c83678d787f18a61d9d76|10546|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|63448.0|16|0.0|2021-03-25
2021-03-25 01:29:06|1a580ffcf1945662d4b40f42|11111|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|63448.0|5|0.0|2021-03-25
2021-03-25 07:56:40|ed1e5b67f1a5acf122da0c82|10784|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|6|0.0|2021-03-25
2021-03-24 21:01:52|d36b210971784dd722418a34|10558|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|833.0|8|0.0|2021-03-24
2021-03-24 21:06:39|41791822165b2c2db24d3767|10901|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|63448.0|7|0.09|2021-03-24
2021-03-24 21:07:06|2e421a42f3f62a13ef8be387|10900|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|NULL|9|0.0|2021-03-24
2021-03-25 00:29:51|1b52c3cae7e334b915900496|10898|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|14|0.0|2021-03-25
2021-03-25 01:03:40|4a01ab422c4054f9b81775f6|10928|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|58201.0|13|0.0|2021-03-25
2021-03-25 01:00:14|f50e8d5fb6303df33349d5d4|10850|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|801.0|16|0.0|2021-03-25
2021-03-25 01:00:25|1cf2b492a3114e24fe5bdf5f|10828|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|833.0|15|0.0|2021-03-25
2021-03-25 00:47:37|8875c4ee14117f968092f002|11111|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|63448.0|14|0.13|2021-03-25
2021-03-25 01:03:06|a1972135ec31a18bf53c4808|10784|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|63448.0|16|0.0|2021-03-25
2021-03-25 01:03:15|377fcaeec38881e3888cfd6f|10628|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|11|0.0|2021-03-25
2021-03-25 00:35:15|8b4a4bc218e267eee958d5d3|10898|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|NULL|14|0.0|2021-03-25
2021-03-25 04:50:54|63d8158884a4b1719c64ccf8|10951|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|6|0.0|2021-03-25
2021-03-25 05:00:01|2d4812bad2894ce235958695|10953|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|58201.0|6|0.0|2021-03-25
2021-03-25 05:00:36|325a1a9f27405f5290787724|11111|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|63448.0|9|0.13|2021-03-25
2021-03-25 07:37:55|62bf72f84ef320f68dcf5e4b|10958|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|5|0.0|2021-03-25
2021-03-24 20:49:25|28f47c30d725a37bd85f608b|10901|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|8|0.0|2021-03-24
2021-03-24 20:40:38|1b1c495dea99fd71a62629cb|10901|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|15|0.0|2021-03-24
2021-03-24 20:33:26|e83ee0a1915f6dbd66bb0d2b|10878|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|827.0|36|0.0|2021-03-24
2021-03-25 05:05:58|283d96577e42c88548959a43|10522|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|NULL|8|0.0|2021-03-25
2021-03-25 05:06:08|d5df8ab18b0f50ebed8436b6|10901|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|833.0|7|0.0|2021-03-25
2021-03-25 05:09:14|aff79f9d538ef36db427f081|10249|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|63801.0|7|0.0|2021-03-25
2021-03-25 06:13:56|26581212f12bacb98a619886|11316|Mozilla/5.0 (Linux; Android 7.0; CUBOT KING KONG) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36|Google Chrome Mobile-85|King Kong|801.0|8|0.0|2021-03-25
2021-03-25 07:39:05|be4f2b1613b0698931876be7|10901|Mozilla/5.0 (Linux; Android 6.0.1; Z833) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36|Google Chrome Mobile-85|Z833|2509.0|7|0.0|2021-03-25
2021-03-25 08:11:39|14dcaec4164206b80ae174f4|10946|Mozilla/5.0 (Linux; Android 6.0.1; Z833) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36|Google Chrome Mobile-85|Z833|58201.0|7|0.0|2021-03-25
2021-03-25 08:18:29|492af3e49c1f865d53c3280a|10946|Mozilla/5.0 (Linux; Android 6.0.1; Z833) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36|Google Chrome Mobile-85|Z833|NULL|6|0.0|2021-03-25
2021-03-24 23:48:19|92978dc9be06bdacc80fc391|11317|Mozilla/5.0 (Linux; Android 9; MAR-LX1M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36|Google Chrome Mobile-85|MAR-LX1M|63412.0|16|0.0|2021-03-24
2021-03-25 05:02:39|ff6e744629f43bd6e606c62c|10951|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|9|0.0|2021-03-25
2021-03-25 05:02:49|091702c837d24997b0af16f3|10522|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|58118.0|5|0.0|2021-03-25
2021-03-25 07:57:01|7986fc87388b5c5759680d41|10953|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|58202.0|6|0.0|2021-03-25
2021-03-25 07:57:06|0ef35389e6f395145f85f502|10928|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|NULL|8|0.0|2021-03-25
2021-03-25 07:54:19|ba4a5349151df5a320d807fe|10784|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|6|0.0|2021-03-25
2021-03-25 07:57:39|22bcd6a3f5200de79f1fe922|10928|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|NULL|7|0.0|2021-03-25
2021-03-24 23:46:53|acc065917f65ede9d3acf907|10828|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|12|0.0|2021-03-24
2021-03-25 00:01:21|09afdaaad4114dc07a50a285|11210|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|63448.0|10|0.0|2021-03-25
2021-03-25 03:14:32|593b2cc17e62f915870a7091|10951|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|8|0.0|2021-03-25
2021-03-25 02:58:08|000753815e79020c477e1168|10928|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|7|0.0|2021-03-25
2021-03-25 03:05:16|abf66e0ef8b6cb04f32c5325|10953|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|58202.0|7|0.0|2021-03-25
2021-03-25 03:03:49|064f7a5372889860a4c30c2a|10693|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|48109.0|11|0.0|2021-03-25
2021-03-25 02:09:07|28302576057dc73564b26d5d|10928|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|58201.0|15|0.0|2021-03-25
2021-03-25 02:11:10|fde1a8dfcb002b0ef9c8a516|10558|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|8|0.0|2021-03-25
2021-03-25 02:30:47|4b35aacf416819b542cb0f39|10784|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|16|0.0|2021-03-25
2021-03-25 04:57:22|ba8932fef5d9b73cbc120e4d|10902|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|63450.0|7|0.0|2021-03-25
2021-03-25 03:42:48|39db3df0dcc78e533362a00e|10521|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|7|0.0|2021-03-25
2021-03-25 03:43:08|3ee492dc123fad20048462e8|10348|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|6|0.0|2021-03-25
2021-03-25 07:03:59|8683e9f6294d8ced869c9165|10928|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|8|0.0|2021-03-25
2021-03-25 07:04:22|7cc2849925db41608adc7765|10850|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|801.0|7|0.0|2021-03-25
2021-03-25 06:51:41|c7973f5fc2915c30d2d40769|10558|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|833.0|4|0.0|2021-03-25
2021-03-25 02:43:31|c06c0a5db9c604529e8ea0c7|10893|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|842.0|8|0.0|2021-03-25
2021-03-25 02:52:38|8d5332e7e65c2e490daa4a57|10387|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|833.0|7|0.0|2021-03-25
2021-03-25 02:41:33|b3e92dfd3bc795010709d3db|10828|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|833.0|5|0.0|2021-03-25
2021-03-25 02:41:45|f3b3b614bdd820afb53ae309|10828|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|15|0.0|2021-03-25
2021-03-25 02:21:38|e0631a42a9c0e8ebe581d4fa|10828|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|2509.0|14|0.0|2021-03-25
2021-03-25 02:21:42|0798b7b4abcc5aa7e9be46d3|10953|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|58202.0|14|0.0|2021-03-25
2021-03-25 07:27:47|fbd92536718d0e90ba825b74|10558|Mozilla/5.0 (Linux; Android 8.1.0; LM-X210CM) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Mobile Safari/537.36|Google Chrome Mobile-70|LMX210CM|833.0|5|0.0|2021-03-25
