CLICK_DATE|EVENT_ID|USER_ID|USERAGENT|BROWSER_VENDOR BROWSER_NAME - VERSION|HARDWARE_MODEL|ACCOUNT_ID|TIMING|PPC|DATE
2021-03-18 08:11:03|d87215a7932a7bc89ae91b3a|11329|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|63542.0|7|0.02|2021-03-18
2021-03-18 08:11:03|a0f07907a2f23c79caa1ffd4|10946|Mozilla/5.0 (Linux; Android 10; SM-A115U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.141 Mobile Safari/537.36|Google Chrome Mobile-85|SM-A115U|58201.0|11|0.0|2021-03-18
2021-03-18 08:11:03|e772e353e0f99a297c6027f1|10875|Mozilla/5.0 (Linux; Android 8.1.0; Z559DL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36|Google Chrome Mobile-85|Z559DL|63452.0|8|0.13|2021-03-18
2021-03-18 08:11:03|7bab982d15353011baec9de9|11322|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|63542.0|6|0.0|2021-03-18
2021-03-18 08:11:03|602d20eea5306c2eacdbd1e6|11046|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|63846.0|9|0.18|2021-03-18
2021-03-18 08:11:03|e2e5e6e44d1b8b6450e0f428|11352|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|63314.0|7|0.0|2021-03-18
2021-03-18 08:11:04|2950698eed9c9802649f5216|11323|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|63542.0|8|0.0|2021-03-18
2021-03-18 08:11:04|d2c1b158285a823b910db3de|10928|Mozilla/5.0 (Linux; Android 10; LM-K300) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36|Google Chrome Mobile-85|Generic Android|2509.0|6|0.0|2021-03-18
2021-03-18 08:11:04|f078dcfd823665cca1cee696|10953|Mozilla/5.0 (Linux; Android 11; SM-G986U1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.185 Mobile Safari/537.36|Google Chrome Mobile-85|Generic Android|58201.0|8|0.0|2021-03-18
2021-03-18 08:11:04|e8de4d48fde7ffbd9eb06ea7|10952|Mozilla/5.0 (Linux; Android 9; SM-J737A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.181 Mobile Safari/537.36|Google Chrome Mobile-85|SM-J737A|63448.0|12|0.0|2021-03-18
2021-03-18 08:11:05|a66e0d11e6ef98012cde7ddb|10953|Mozilla/5.0 (Linux; Android 8.1.0; N5501L) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.86 Mobile Safari/537.36|Google Chrome Mobile-86|N5501L|2509.0|11|0.0|2021-03-18
2021-03-18 08:11:05|43ae4f5be605d792f43220e0|10249|Mozilla/5.0 (Linux; Android 8.1.0; SAMSUNG-SM-J727A Build/M1AJQ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Mobile Safari/537.36|Google Chrome Mobile-67|SM-J727A|58116.0|9|0.0|2021-03-18
2021-03-18 08:11:05|a23fa5fd335ade8f6be3bd17|11145|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|63314.0|8|0.17|2021-03-18
2021-03-18 08:11:05|0145315c11e4d275cf7f119f|11326|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|63542.0|6|0.0032|2021-03-18
2021-03-18 08:11:05|a42060ac5c3432378a970780|10954|Mozilla/5.0 (Linux; Android 10; SM-A115U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.75 Mobile Safari/537.36|Google Chrome Mobile-86|SM-A115U|2509.0|9|0.0|2021-03-18
2021-03-18 08:11:05|875c93741129be60863e7f97|11322|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|63883.0|9|0.0|2021-03-18
2021-03-18 08:11:05|22abf78b5e7772e75b865d0f|10972|Mozilla/5.0 (Linux; Android 8.1.0; LML713DL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.181 Mobile Safari/537.36|Google Chrome Mobile-85|LML713DL|58201.0|9|0.0|2021-03-18
2021-03-18 08:11:05|e734d93e6b7deb89894f71c3|10973|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|57951.0|5|0.0|2021-03-18
2021-03-18 08:11:05|df209dd4e99d4449a158c6b0|11146|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|63542.0|9|0.0|2021-03-18
2021-03-18 08:11:06|59d68ff912b38b0363673c9c|11322|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|63542.0|7|0.0|2021-03-18
2021-03-18 08:11:06|d06bda996d3e54e50b72f011|11045|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|63542.0|9|0.0|2021-03-18
2021-03-18 08:11:06|e1d0a8ae39554949c136875c|11045|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|63542.0|11|0.0|2021-03-18
2021-03-18 08:11:07|9d277179b1734553066a3d69|10693|Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/13.2 Chrome/83.0.4103.106 Mobile Safari/537.36|Samsung Samsung Browser-11.2|SM-G960U|63448.0|38|0.13|2021-03-18
2021-03-18 08:11:07|f3eb4c70edd8644bf6ccf321|11324|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|63542.0|8|0.0|2021-03-18
2021-03-18 08:11:07|42604478894a7f56169b70a7|10918|Mozilla/5.0 (Linux; Android 10; LM-K500) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.99 Mobile Safari/537.36|Google Chrome Mobile-80|LMK500|833.0|5|0.0|2021-03-18
2021-03-18 08:11:07|fdfb965415bdd84c34c1b03f|11324|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|63542.0|10|0.0|2021-03-18
2021-03-18 08:11:07|da4767a7c503e2e0a1f6a876|10967|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|63410.0|7|0.0|2021-03-18
2021-03-18 08:11:07|92a286a46d311e8d241a0f9d|11145|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|NULL|6|0.0|2021-03-18
2021-03-18 08:11:07|a907a0c9f6563fc62aa2ef6d|11322|Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|63542.0|6|0.0|2021-03-18
2021-03-18 08:11:07|69bd64d7485c17d49d53919f|10828|Mozilla/5.0 (Linux; Android 9; moto g(7) power) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.141 Mobile Safari/537.36|Google Chrome Mobile-85|Moto G (7th Gen.) Power|NULL|7|0.0|2021-03-18
2021-03-18 08:11:08|a4f88e5e85b63e4eb2f6eea8|11212|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|63542.0|9|0.0|2021-03-18
2021-03-18 08:11:08|d45ec030c4b4a4ef46a74bf2|11328|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|NULL|10|0.0|2021-03-18
2021-03-18 08:11:08|a6671330178bf828056e4ce2|11046|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|801.0|10|0.0|2021-03-18
2021-03-18 08:11:08|6c9cf95a44ea3763b0b02f2b|11322|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|63542.0|7|0.02|2021-03-18
2021-03-18 08:11:08|7c8f0b5d324c2bcce8ec4e9f|11328|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|63542.0|6|0.02|2021-03-18
2021-03-18 08:11:08|19b70d6427c562a1b1245068|11046|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|63850.0|8|0.0|2021-03-18
2021-03-18 08:11:08|eafef95d53c8940aca5a7867|11328|Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|63848.0|11|0.0|2021-03-18
2021-03-18 08:11:08|4791c0190278a12f0d57be69|11324|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|63542.0|16|0.09|2021-03-18
2021-03-18 08:11:08|90c95b7c6fe4c94d2d438aac|11325|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|63542.0|7|0.0|2021-03-18
2021-03-18 08:11:09|550cdf70ff66343d234134ab|11145|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|63314.0|10|0.17|2021-03-18
2021-03-18 08:11:09|3b6f4913cfd27d9bd4c397c6|11324|Mozilla/5.0 (Linux; Android 10; Redmi Note 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36|Google Chrome Mobile-85|Redmi Note 7 Pro|63541.0|5|0.0|2021-03-18
2021-03-18 08:11:09|431b3ef7b9f6402d165c710d|10956|Mozilla/5.0 (Linux; Android 10; SM-A102U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36|Google Chrome Mobile-85|SM-A102U|63448.0|6|0.0|2021-03-18
2021-03-18 08:11:09|f574139298e1abeb8026e89e|10900|Mozilla/5.0 (Linux; Android 10; SM-A515U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.93 Mobile Safari/537.36|Google Chrome Mobile-86|SM-A515U|2509.0|7|0.0|2021-03-18
2021-03-18 08:11:09|009e9b986fe9f205c5548525|10928|Mozilla/5.0 (Linux; Android 10; LM-K500) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36|Google Chrome Mobile-85|LMK500|2509.0|7|0.0|2021-03-18
2021-03-18 08:11:09|a64493a9afc6e4d50f247d3c|11326|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|NULL|6|0.1|2021-03-18
2021-03-18 08:11:09|f36b6a52cf186768f22a1d78|11329|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|63542.0|9|0.0|2021-03-18
2021-03-18 08:11:09|4020d3e07930bb0c22ab0f8c|11312|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|63542.0|9|0.02|2021-03-18
2021-03-18 08:11:09|30e68c1aab25dd8b4157ae86|11322|Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|63852.0|7|0.0|2021-03-18
2021-03-18 08:11:09|bb9d12da984764991bfdcc4c|11325|Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-86|Unknown|63542.0|7|0.0|2021-03-18
2021-03-18 08:11:10|54f7038d8afd99d0173dcba7|10958|Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-G781U1) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/13.2 Chrome/83.0.4103.106 Mobile Safari/537.36|Samsung Samsung Browser-11.2|SM-G770U1|2509.0|28|0.0|2021-03-18
2021-03-18 08:11:10|32b2e147be0ad58b195dfd3e|11322|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|63850.0|6|0.0|2021-03-18
2021-03-18 08:11:10|8797fabc11f0bc33af3e01fe|11322|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|63542.0|8|0.0|2021-03-18
2021-03-18 08:11:10|cf1fbdb420469fbb64e976f2|11329|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-88|Unknown|63542.0|7|0.0|2021-03-18
2021-03-18 08:11:01|bdc20b3c8d3bb1307c770afa|10958|Mozilla/5.0 (Linux; Android 8.1.0; 5059Z Build/OPM1.171019.011) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Mobile Safari/537.36|Google Chrome Mobile-67|5059Z|2509.0|9|0.0|2021-03-18
2021-03-18 08:11:01|66cb221e15aaf7b1d0c5a8f9|11326|Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-Unknown|Unknown|NULL|7|0.1|2021-03-18
2021-03-18 08:11:01|bc23b6adc1a8cff85a9fe61a|10521|Mozilla/5.0 (Linux; Android 9; SM-G950U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.136 Mobile Safari/537.36|Google Chrome Mobile-74|SM-G950U|63448.0|17|0.0|2021-03-18
2021-03-18 08:11:02|b41344db3fc888e4a8f5f14a|10249|Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36|Google Chrome-63|Unknown|57951.0|7|0.1|2021-03-18
2021-03-18 08:11:01|04173804b363b0f1da5e087b|11328|Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-N960F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/13.2 Chrome/83.0.4103.106 Mobile Safari/537.36|Samsung Samsung Browser-11.2|SM-N960F|63853.0|21|0.0|2021-03-18
2021-03-18 08:11:02|90feded2035e2361e62eb65d|10919|Mozilla/5.0 (Linux; Android 10; SM-N960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36|Google Chrome Mobile-86|SM-N960U|17780.0|7|0.0|2021-03-18
2021-03-18 08:11:02|83e37acfdf27013d388cc5e3|11210|Mozilla/5.0 (Linux; Android 8.1.0; U683CL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36|Google Chrome Mobile-86|U683CL|63448.0|7|0.07|2021-03-18
2021-03-18 08:11:03|791ec34fe9fccc4934fa6841|10900|Mozilla/5.0 (Linux; Android 10; Lenovo TB-X606F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome Mobile-85|Generic Android|2509.0|9|0.0|2021-03-18
2021-03-18 08:11:03|cc6fd6eb4e5df71bdbbed7c4|11210|Mozilla/5.0 (Linux; Android 10; SM-N960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36|Google Chrome Mobile-86|SM-N960U|63448.0|5|0.0|2021-03-18
2021-03-18 08:11:03|9317c814f7ec018373e52c47|11326|Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-Unknown|Unknown|63314.0|5|0.0|2021-03-18
2021-03-18 08:11:04|7b6456b768300bc0a36b3016|10380|Mozilla/5.0 (Linux; Android 9; moto g(6) play) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36|Google Chrome Mobile-86|Moto G Play (6th Gen.)|63448.0|8|0.0|2021-03-18
2021-03-18 08:11:05|2cdda742a05d3639a3409735|10546|Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-G950U1) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/13.2 Chrome/83.0.4103.106 Mobile Safari/537.36|Samsung Samsung Browser-11.2|SM-G950U1|833.0|24|0.0|2021-03-18
2021-03-18 08:11:05|d2144fb8c404b422ed61c980|10953|Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-A716U) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/13.2 Chrome/83.0.4103.106 Mobile Safari/537.36|Samsung Samsung Browser-11.2|SM-A715W|58201.0|26|0.0|2021-03-18
2021-03-18 08:11:05|039f13e749a214a056ab5cba|11326|Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.82 Safari/537.36|Google Chrome-88|Unknown|63314.0|8|0.16|2021-03-18
2021-03-18 08:11:06|35f128e367ce66232c880492|10648|Mozilla/5.0 (Linux; Android 10; LM-K300) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.181 Mobile Safari/537.36|Google Chrome Mobile-85|Generic Android|833.0|9|0.0|2021-03-18
2021-03-18 08:11:06|1735ef95b718c5f0feb85efb|10900|Mozilla/5.0 (Linux; Android 9; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.136 Mobile Safari/537.36|Google Chrome Mobile-74|SM-G960U|63449.0|17|0.0|2021-03-18
2021-03-18 08:11:06|c8dc92e22b0868df04f4e515|11326|Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-Unknown|Unknown|63542.0|9|0.0|2021-03-18
2021-03-18 08:11:06|c7eaa7a6cc2769583a2797b1|11322|Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-Unknown|Unknown|63542.0|9|0.11|2021-03-18
2021-03-18 08:11:06|ebd4fc6e347a291a9667ee86|10953|Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-A102U1) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/12.1 Chrome/79.0.3945.136 Mobile Safari/537.36|Samsung Samsung Browser-12.1|SM-A102U1|58202.0|25|0.0|2021-03-18
2021-03-18 08:11:07|ed8e8c6b546b83265d13ffe8|10648|Mozilla/5.0 (Linux; Android 8.0.0; moto e5 play) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.86 Mobile Safari/537.36|Google Chrome Mobile-86|Moto E Play (5th Gen.)|2509.0|7|0.0|2021-03-18
2021-03-18 08:11:07|3fdeb91841524d263109453c|10953|Mozilla/5.0 (Linux; Android 11; SM-G781U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36|Google Chrome Mobile-85|SM-N770F|58201.0|8|0.0|2021-03-18
2021-03-18 08:11:08|9b5a9c74ffa5181ebe85f5f2|10546|Mozilla/5.0 (Linux; Android 10; SM-A015V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.86 Mobile Safari/537.36|Google Chrome Mobile-86|SM-A015V|2509.0|7|0.0|2021-03-18
2021-03-18 08:11:08|7d8daf4ffb5316167392054d|10973|Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36|Google Chrome-84|Unknown|NULL|5|0.0|2021-03-18
2021-03-18 08:11:09|685ebf5e20076c8163a78e3c|11325|Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36|Google Chrome-Unknown|Unknown|63542.0|7|0.0|2021-03-18
2021-03-18 08:11:09|4e559c5ed538fdb54452cd12|10918|Mozilla/5.0 (Linux; Android 8.0.0; XT1635-01) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.110 Mobile Safari/537.36|Google Chrome Mobile-86|XT1635-01|2509.0|9|0.0|2021-03-18
2021-03-18 08:11:09|4b9b541587299472d172b1f8|11311|Mozilla/5.0 (X11; CrOS aarch64 13597.94.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.186 Safari/537.36|Google Chrome-85|Unknown|63314.0|9|0.0|2021-03-18
2021-03-18 08:11:09|NULL|11210|Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko|Microsoft Internet Explorer-11.0|Unknown|NULL|8|0.0|2021-03-18
2021-03-18 08:11:10|2a19c5905cb73658308f8905|10898|Mozilla/5.0 (Linux; Android 10; SM-A205U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.152 Mobile Safari/537.36|Google Chrome Mobile-85|SM-A205U|2509.0|8|0.0|2021-03-18
2021-03-18 08:11:01|2264d0fd1fd648f50c041216|10928|Mozilla/5.0 (Linux; Android 10; SM-A215U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36|Google Chrome Mobile-86|SM-A215U|58201.0|18|0.0|2021-03-18
2021-03-18 08:11:01|bb837979c35041f621a18d61|10901|Mozilla/5.0 (Linux; Android 8.1.0; 5059S) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36|Google Chrome Mobile-86|5059S|2509.0|9|0.0|2021-03-18
2021-03-18 08:11:02|c03c427b4a55f2c839f4d005|10398|Mozilla/5.0 (Linux; Android 10; LM-K500) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36|Google Chrome Mobile-86|LMK500|63207.0|12|0.0|2021-03-18
2021-03-18 08:11:02|25f44aec6eccfce9af6bdcf4|10546|Mozilla/5.0 (Linux; Android 5.1.1; LGLS665) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Mobile Safari/537.36|Google Chrome Mobile-81|LS665|NULL|12|0.0|2021-03-18
2021-03-18 08:11:02|14e9c5cc608e9b09e5cbf554|10945|Mozilla/5.0 (Linux; Android 9; moto e6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.181 Mobile Safari/537.36|Google Chrome Mobile-85|Moto E (6th Gen.)|32218.0|7|0.0|2021-03-18
2021-03-18 08:11:02|239c65e2fe73e0461d534c22|10945|Mozilla/5.0 (Linux; Android 10; SM-A102U1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.72 Mobile Safari/537.36|Google Chrome Mobile-86|SM-A102U1|32218.0|12|0.0|2021-03-18
2021-03-18 08:11:03|c3af0663c7f08cc3043b4a2a|10965|Mozilla/5.0 (Linux; Android 10; SM-A207M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36|Google Chrome Mobile-86|SM-A207M|801.0|8|0.0|2021-03-18
2021-03-18 08:11:03|5e693ec2bbf023355e363c53|10953|Mozilla/5.0 (Linux; Android 10; 5007Z) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36|Google Chrome Mobile-85|5007Z|58201.0|9|0.0|2021-03-18
2021-03-18 08:11:04|93b4ac7f13528e81e34d468c|10828|Mozilla/5.0 (Linux; Android 10; LGL322DL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.86 Mobile Safari/537.36|Google Chrome Mobile-86|Generic Android|833.0|11|0.0|2021-03-18
2021-03-18 08:11:04|1cb97d47c62914e0db800300|10953|Mozilla/5.0 (Linux; Android 10; LM-Q730) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.86 Mobile Safari/537.36|Google Chrome Mobile-86|LM-Q730|2509.0|12|0.0|2021-03-18
2021-03-18 08:11:04|adb4ece18dc1c34b8343dbac|10956|Mozilla/5.0 (Linux; Android 9; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.86 Mobile Safari/537.36|Google Chrome Mobile-86|LM-Q720|63448.0|8|0.0|2021-03-18
2021-03-18 08:11:04|fc687e59211a934b3bc7caa8|10918|Mozilla/5.0 (Linux; Android 10; LM-Q730) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.86 Mobile Safari/537.36|Google Chrome Mobile-86|LM-Q730|2509.0|7|0.0|2021-03-18
2021-03-18 08:11:05|b2198942fa39c2d1c84b19a3|10875|Mozilla/5.0 (Linux; Android 10; SM-A215U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36|Google Chrome Mobile-86|SM-A215U|833.0|6|0.0|2021-03-18
2021-03-18 08:11:05|7d58da1ae09d5c77d6fa4d23|11336|Mozilla/5.0 (Linux; Android 10; SM-A215U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Mobile Safari/537.36|Google Chrome Mobile-86|SM-A215U|63439.0|9|0.0|2021-03-18
